,id,ds_name,title,alt_name,url,res_url,publications
345,8322368e-30e9-4cb6-bf82-0509a9c0335e,it-aifa-drug-prices,List of prices of medicinal products marketed in Italian Republic,,http://linked.opendata.cz/resource/dataset/it/aifa/drug-prices,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fit%2Faifa%2Fdrug-prices%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/it-aifa-drug-prices.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/it/aifa/medicinal-product-packaging/39716182%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fit%2Faifa%2Fdrug-prices&output=text%2Fturtle|http://linked.opendata.cz/resource/it/aifa/medicinal-product-packaging/39716182,
346,aaf5786c-9f88-4a7e-b640-83894c0e1b26,cz-sao-check-actions-law,List of laws used in inspection reports of SAO,,http://data.nku.cz/resource/dataset/check-actions-law,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fdata.nku.cz%2Fresource%2Fdataset%2Fcheck-actions-law%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/sao-ontology.trig|http://linked.opendata.cz/dumps/sao-check-actions-law.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://data.nku.cz/resource/check-action/2012/33%3E&default-graph-uri=http%3A%2F%2Fdata.nku.cz%2Fresource%2Fdataset%2Fcheck-actions-law&output=text%2Fturtle|http://data.nku.cz/resource/check-action/2012/33|http://internal.opendata.cz/dumps/sao-ontology.trig,
389,a18bae7f-3cbb-48ee-8a18-47f9cc1ee898,cz-czso-job-applicants,Job applicants in regions of Czech Republic,,http://data.czso.cz/resource/dataset/job-applicants,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fjob-applicants%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/czso-job-applicants-vocabulary.trig|http://linked.opendata.cz/dumps/czso-job-applicants.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://data.czso.cz/resource/observation/job-applicants/CZ063/2013-12-31/T%3E&default-graph-uri=http%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fjob-applicants&output=text%2Fturtle|http://data.czso.cz/resource/observation/job-applicants/CZ063/2013-12-31/T|http://internal.opendata.cz/dumps/czso-job-applicants-vocabulary.trig,
390,8a37fd4a-cff9-47af-8ea3-fccbd2fd01c6,cz-czso-job-applicants-and-unemployment-rate,Job applicants and unemployment rate in regions of Czech Republic,,http://data.czso.cz/resource/dataset/job-applicants-and-unemployment-rate,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fjob-applicants-and-unemployment-rate%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/czso-job-applicants-and-unemployment-rate-vocabulary.trig|http://linked.opendata.cz/dumps/czso-job-applicants-and-unemployment-rate.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://data.czso.cz/resource/observation/job-applicants-and-unemployment-rate/CZ0805/2013-12-31/F%3E&default-graph-uri=http%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fjob-applicants-and-unemployment-rate&output=text%2Fturtle|http://data.czso.cz/resource/observation/job-applicants-and-unemployment-rate/CZ0805/2013-12-31/F|http://internal.opendata.cz/dumps/czso-job-applicants-and-unemployment-rate-vocabulary.trig,
410,2eeefb82-977b-4b27-93fd-9b971e72569f,cz-cenia-pollution,Integrated pollution registry,,http://linked.opendata.cz/resource/dataset/cenia.cz/irz,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fcenia.cz%2Firz%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/CZ_MZP_01-cenia-cz-pollution.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/cenia.cz/provozovny/id/2004/144704/checks/2004/celkov??-dus??k/voda%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fcenia.cz%2Firz&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/cenia.cz/provozovny/id/2004/144704/checks/2004/celkov??-dus??k/voda|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/business-entity/CZ27800890%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fcenia.cz%2Firz&output=text%2Fturtle|http://linked.opendata.cz/resource/business-entity/CZ27800890,
412,14b4d015-af08-49a4-92b3-ba931ff2da79,cz-ovm,Institutions of public power of the Czech Republic,,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/ovm,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fseznam.gov.cz%2Fovm%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/MICR_1-gov-cz-ovm-vocab.trig|http://linked.opendata.cz/dump/MICR_1-gov-cz-ovm.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/business-entity/CZ75151537%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fseznam.gov.cz%2Fovm&output=text%2Fturtle|http://linked.opendata.cz/resource/business-entity/CZ75151537|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/business-entity/CZ00088455%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fseznam.gov.cz%2Fovm&output=text%2Fturtle|http://linked.opendata.cz/resource/business-entity/CZ00088455,
414,5860902e-b441-4690-a661-0a0d23bc96e2,cz-vavai-research-plans,Institutional research plans,,http://linked.opendata.cz/resource/dataset/vavai/research-plans,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Fresearch-plans%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/vavai-research-plans-vocabulary.trig|http://linked.opendata.cz/dump/vavai-research-plans.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/vavai/zamer/AV0Z00950701%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Fresearch-plans&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/vavai/zamer/AV0Z00950701,
427,b3b3e923-2374-4756-9635-5fe41b66020e,cz-sao-check-actions,Inspections of the Supreme Audit Office of the Czech Republic,,http://data.nku.cz/resource/dataset/check-actions,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fdata.nku.cz%2Fresource%2Fdataset%2Fcheck-actions%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/sao-ontology.trig|http://linked.opendata.cz/dumps/sao-check-actions.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://data.nku.cz/resource/check-action/2012/33%3E&default-graph-uri=http%3A%2F%2Fdata.nku.cz%2Fresource%2Fdataset%2Fcheck-actions&output=text%2Fturtle|http://data.nku.cz/resource/check-action/2012/33|http://internal.opendata.cz/dumps/sao-ontology.trig,
428,acafcaea-b93f-4b3f-bc4a-68e482c02a63,cz-ctia-inspections,Inspections of the Czech Trade Inspection Authority,,http://linked.opendata.cz/resource/dataset/coi.cz/kontroly,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fcoi.cz%2Fkontroly%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/coi-kontroly.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdomain%2Fcoi.cz%2Fcheck-action%2F101201020952801%3E&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/coi.cz/check-action/101201020952801,
470,263e6c89-896f-4a7e-ba7e-c824be370710,cz-ctia-focus,Focus of the Czech Trade Inspection Authority's inspections,,http://linked.opendata.cz/resource/dataset/coi.cz/zamereni,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fcoi.cz%2Fzamereni%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/coi-zamereni.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdomain%2Fcoi.cz%2Fcheck-action%2F101201028015901%3E&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/coi.cz/check-action/101201028015901,
484,4a626b18-363e-49a8-bb28-053e09102f17,cz-vavai-evaluation-2013,Evaluation of VaVaI results for 2013,,http://linked.opendata.cz/resource/dataset/vavai/evaluation/2013,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Fevaluation%2F2013%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/vavai-evaluation-2013-vocabulary.trig|http://linked.opendata.cz/dump/vavai-evaluation-2013.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/vavai/vysledek/RIV%2F67985858%3A_____%2F12%3A00376340%21RIV13-GA0-67985858/hodnoceni/2013%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fvavai%2Fevaluation%2F2013&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/vavai/vysledek/RIV%2F67985858%3A_____%2F12%3A00376340%21RIV13-GA0-67985858/hodnoceni/2013,
560,330c283a-4651-4b8f-ac98-ad3f0c73b757,cz-czso-deaths-by-selected-causes-of-death,Deaths by selected causes of death in regions of Czech Republic,,http://data.czso.cz/resource/dataset/deaths-by-selected-causes-of-death,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fdeaths-by-selected-causes-of-death%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/czso-deaths-by-selected-causes-of-death-vocabulary.trig|http://linked.opendata.cz/dumps/czso-deaths-by-selected-causes-of-death.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://data.czso.cz/resource/observation/selected-indicators-of-public-health/CZ0201/2013-12-31%3E&default-graph-uri=http%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Fdeaths-by-selected-causes-of-death&output=text%2Fturtle|http://data.czso.cz/resource/observation/selected-indicators-of-public-health/CZ0201/2013-12-31|http://internal.opendata.cz/dumps/czso-deaths-by-selected-causes-of-death-vocabulary.trig,
585,01f5ed58-7eda-461b-a5d8-f89fdd7c20d6,cz-ares-rzp,Data about Czech business entities from the ARES system - Trade Licensing Register,,http://linked.opendata.cz/resource/dataset/ares/rzp,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fares%2Frzp%2Fdistribution%2Frdf%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/MFCR_3-ares-rzp.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/business-entity/CZ00084018%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fares%2Frzp&output=text%2Fturtle|http://linked.opendata.cz/resource/business-entity/CZ00084018,
586,04d1e9aa-d654-472c-88f8-19927d7c7d39,cz-ares-or,Data about business entities from the ARES system - business registry of the Czech Republic,,http://linked.opendata.cz/resource/dataset/ares/or,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fares%2For%2Fdistribution%2Frdf%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/MFCR_1-ares-or.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/business-entity/CZ00007064%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fares%2For&output=text%2Fturtle|http://linked.opendata.cz/resource/business-entity/CZ00007064,
587,6f3de67b-66ce-47dd-8055-c8905ab39406,cz-ic,Czech Business Entity identification numbers and names,,http://linked.opendata.cz/resource/dataset/ic,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fic%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/ic.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fbusiness-entity%2FCZ00088455%3E&output=text%2Fturtle|http://linked.opendata.cz/resource/business-entity/CZ00088455,
597,679b721a-e84a-41a7-b1fd-508fe29f680b,cz-ctia-confiscations,Confiscations of the Czech Trade Inspection Authority,,http://linked.opendata.cz/resource/dataset/coi.cz/zajisteni,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fcoi.cz%2Fzajisteni%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/coi-zajisteni.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdomain%2Fcoi.cz%2Fconfiscation%2F17117%3E&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/coi.cz/confiscation/17117,
610,aefcc960-0486-4cc0-8cc8-3da0475cd249,cz-cenia-irz-chemicals,Chemicals reported to the Integrated register of pollution,,http://linked.opendata.cz/resource/dataset/cenia-irz-chemicals,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fcenia-irz-chemicals%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/CZ_MZP_02-cenia-irz-chemicals-vocabulary.trig|http://linked.opendata.cz/dump/CZ_MZP_02-cenia-irz-chemicals.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/irz/latka/zinek-a-slou%C4%8Deniny-jako-zn-%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fcenia-irz-chemicals&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/irz/latka/zinek-a-slou%C4%8Deniny-jako-zn-|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/irz/latka/vinylchlorid%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fcenia-irz-chemicals&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/irz/latka/vinylchlorid,
619,8f9fa5ad-6c4d-4f99-a731-243a463241f5,cz-cuzk-cadastre-offices,Cadastre offices from Czech land registry,,http://ruian.linked.opendata.cz/resource/dataset/cuzk/pracoviste-resortu,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fruian.linked.opendata.cz%2Fresource%2Fdataset%2Fcuzk%2Fpracoviste-resortu%2Fdistribution%2Frdf%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/CUZK_2-vocab.trig|http://linked.opendata.cz/dump/CUZK_52-pracoviste-resortu.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://ruian.linked.opendata.cz/resource/pracoviste-resortu/502%3E&default-graph-uri=http%3A%2F%2Fruian.linked.opendata.cz%2Fresource%2Fdataset%2Fcuzk%2Fpracoviste-resortu&output=text%2Fturtle|http://ruian.linked.opendata.cz/resource/pracoviste-resortu/502,
671,67e7ab47-b7b8-481a-9348-ec55646ecf59,cz-ctia-bans,Bans of the Czech Trade Inspection Authority,,http://linked.opendata.cz/resource/dataset/coi.cz/zakazy,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fcoi.cz%2Fzakazy%2Fdistribution%3E&output=text%2Fturtle|http://www.coi.cz/cz/spotrebitel/open-data-databaze-kontrol-sankci-a-zakazu/|http://linked.opendata.cz/dump/coi-zakazy.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdomain%2Fcoi.cz%2Fban%2F75715%3E&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/coi.cz/ban/75715,"Ku??era, Jan, and Du??an Chlapek. ""Comparison of approaches to publication of Open Government Data in two Czech public sector bodies"" JeDEM-eJournal of eDemocracy and Open Government 6.1 (2014): 106-111."
674,07d19fd0-328a-475b-bb9f-b5a01d551fb9,cz-czso-average-salaries,Average salaries in regions of Czech republic,,http://data.czso.cz/resource/dataset/average-salaries,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Faverage-salaries%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/czso-average-salaries-vocabulary.trig|http://linked.opendata.cz/dumps/czso-average-salaries.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://data.czso.cz/resource/observation/average-salaries/CZ053/2011-12-31/M%3E&default-graph-uri=http%3A%2F%2Fdata.czso.cz%2Fresource%2Fdataset%2Faverage-salaries&output=text%2Fturtle|http://data.czso.cz/resource/observation/average-salaries/CZ053/2011-12-31/M|http://internal.opendata.cz/dumps/czso-average-salaries-vocabulary.trig,
678,c9ca345c-7391-4cec-9305-4d8db5facf8e,cz-sao-audited-subjects,Audited subjects of Supreme Audit Office of the Czech Republic,,http://data.nku.cz/resource/dataset/audited-subjects,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Fdata.nku.cz%2Fresource%2Fdataset%2Faudited-subjects%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/sao-ontology.trig|http://linked.opendata.cz/dumps/sao-audited-subjects.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://data.nku.cz/resource/business-entity/CZ47216964%3E&default-graph-uri=http%3A%2F%2Fdata.nku.cz%2Fresource%2Fdataset%2Faudited-subjects&output=text%2Fturtle|http://data.nku.cz/resource/business-entity/CZ47216964|http://internal.opendata.cz/dumps/sao-ontology.trig,
680,7be747e4-ca4a-4a77-a563-656f0a24be33,cz-eh-1-atc,ATC groups,,http://linked.opendata.cz/resource/dataset/atc,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fatc%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dumps/eh-1-atc.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/atc/A01AB03%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fatc&output=text%2Fturtle|http://linked.opendata.cz/resource/atc/A01AB03,"Koz??k, Jakub, et al. ""Linked open data for healthcare professionals"" Proceedings of International Conference on Information Integration and Web-based Applications & Services. ACM, 2013."
713,f5628023-f91d-4c18-88da-ad99f71a3f13,cz-ovm-agendas,Agendas of institutions of public power of the Czech Republic,,http://linked.opendata.cz/resource/dataset/seznam.gov.cz/agendy,http://linked.opendata.cz/sparql|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fseznam.gov.cz%2Fagendy%2Fdistribution%3E&output=text%2Fturtle|http://linked.opendata.cz/dump/MICR_3-gov-cz-agendy.trig|http://linked.opendata.cz/sparql?query=DESCRIBE+%3Chttp://linked.opendata.cz/resource/domain/seznam.gov.cz/agendy/A385/2011-12-21%3E&default-graph-uri=http%3A%2F%2Flinked.opendata.cz%2Fresource%2Fdataset%2Fseznam.gov.cz%2Fagendy&output=text%2Fturtle|http://linked.opendata.cz/resource/domain/seznam.gov.cz/agendy/A385/2011-12-21,
